id	created_at	text	is_retweet	retweet_created_at	retweet_count	user_id	user_name	user_screen_name	user_created_at	user_followers_count	user_statuses_count	user_location	user_desc
1057495511882702848	Wed Oct 31 04:52:32 +0000 2018	@cnnbrk Why did trump disregard their wishes? Well, trump , being sub- human, thought he could just slither in and… https://t.co/wZzRXpR5RV	0		0	538634707	James D Pope	jdavesons	Wed Mar 28 01:48:48 +0000 2012	23	1372	PITTSFIELD, MA 01201	Retired, Jack- of- all master-of-none, varied past.	
1057495511819784192	Wed Oct 31 04:52:31 +0000 2018	@JRubinBlogger It's riveting 11th hour political theater that will end in a cliff-hanger before the midterms. Trump… https://t.co/U8jFbljQW4	0		0	16050992	Mike Krafka	mike_wm_krafka	Sat Aug 30 03:14:01 +0000 2008	91	1516	East Providence, RI	Iowa native, Boomer, tech exec with a music degree.  Working to remain civil, not honk my horn or flip the bird as we navigate this 280 char road rage pile up.	
1057495511710752768	Wed Oct 31 04:52:31 +0000 2018	RT @oxminaox: Trump is talking about an executive order that would end birthright citizenship which means if your parents are undocumented…	1	Tue Oct 30 18:20:15 +0000 2018	5423	3026188628	Yesenia	_aarce	Wed Feb 18 14:47:24 +0000 2015	139	3266		Freddy ♡	
1057495511207415808	Wed Oct 31 04:52:31 +0000 2018	RT @BillKristol: Trump's claim that he can undo birthright citizenship by executive order will be an interesting test of Trump's constituti…	1	Tue Oct 30 12:00:03 +0000 2018	5366	887319302	Karen	karentheMHD	Wed Oct 17 18:21:48 +0000 2012	75	1822		Jesus-Follower, Wife, Mother, Multi-Tasker. Lover of good food, conversation, and friends. Saving the world one stinky diaper and casserole at a time.	
1057495511014535168	Wed Oct 31 04:52:31 +0000 2018	RT @GartrellLinda: Rasmussen Poll: Trump Hits Record High Approval Rating of 40% w Black Voters Amid BLEXIT Launch.POTUS produced RESULTS,…	1	Tue Oct 30 04:27:09 +0000 2018	536	2638470127	StarvinLarry	StarvinLarry	Sun Jul 13 17:30:25 +0000 2014	12033	108123	NE Oh 	Hunter,fisherman,gun rights advocate. Married #NRA #2A #MAGA #Chronicpain #opioidhysteria #keepkratomlegal #BTFSTTGhttps://t.co/khXBerEf6t	
1057495510607691778	Wed Oct 31 04:52:31 +0000 2018	RT @ireenee_b: To all those “Latinos for trump” I just wanna say fuck you for thinking he was the right move lmao. We’re literally all fuck…	1	Tue Oct 30 22:18:34 +0000 2018	3728	3796539912	vanessa	ohhmyvane	Mon Oct 05 22:20:38 +0000 2015	520	20830	houston	17 🌻| schs '19	
1057495510536388608	Wed Oct 31 04:52:31 +0000 2018	RT @NBCNews: Pharrell Williams wants President Trump to stop using his song from Despicable Me 2 after the president used it a rally on t…	1	Wed Oct 31 04:46:05 +0000 2018	38	1004850880582115328	🔊𝙑𝙄𝘽𝙄𝙉 🇺🇸	VibinWoosh	Thu Jun 07 22:21:33 +0000 2018	2147	56992	United States	Fuck Drumpf. American. No time for BS (Drumpfoids trying to rationalize treason or baby kidnapping).	
1057495510444138503	Wed Oct 31 04:52:31 +0000 2018	RT @race_jones: they like quiet, behind the scenes racism not this loud rah rah rah racism that trump is on https://t.co/JfjuZkB3Do	1	Wed Oct 31 04:45:44 +0000 2018	5	26141324	Robert Horry	DCarter8	Tue Mar 24 01:11:29 +0000 2009	1751	119676	Camden, Arkansas	#RIPShaniyaDavis	
1057495510444056576	Wed Oct 31 04:52:31 +0000 2018	RT @benandjerrys: Today we launch Pecan Resist! This flavor supports groups creating a more just and equitable nation for us all, and who a…	1	Tue Oct 30 14:13:07 +0000 2018	9534	1067083855	spooky miles🎃👻	milesmajercsik	Mon Jan 07 00:36:11 +0000 2013	261	4386	dirty j	Today's a good day to have a good day	
1057495510393724928	Wed Oct 31 04:52:31 +0000 2018	RT @Colleen54737287: Desperate for a negative story on Trump. Were green aliens 👽 at the game? 🤪 https://t.co/bvdMTASqbA	1	Wed Oct 31 03:54:42 +0000 2018	3	838293705907916800	Tn patriot🌟🌟🌟	mountaingranny4	Sun Mar 05 07:42:49 +0000 2017	6380	3221	smoky mountains in East Tn.	wife, mother, g & gg mother, #Qanon #MAGA #walkaway  #patriots #ProLife #NRA #TRUMP2020 #KAG #2A #draintheswamp #Buildthewall #3Stars4GenFlynn #WWG1WGA	
1057495510372769792	Wed Oct 31 04:52:31 +0000 2018	RT @anneapplebaum: Right now, the threat to ordinary Americans from homegrown terrorists, radicalized by racist and nativist conspiracies,…	1	Tue Oct 30 18:57:08 +0000 2018	162	846439433872310273	TheResistance Report	AntiTrumpReport	Mon Mar 27 19:11:01 +0000 2017	10106	36925	Deep State MSM HQ	Main: @burcham_don #ExGOP NeoLiberal Tweeting/Retweeting Political News & opinions for the #TheResistance #Resistance #Resist #NeverTrump community #FBR	
1057495509915656192	Wed Oct 31 04:52:31 +0000 2018	RT @JamilSmith: I really need y’all to watch this again, and understand how disturbing this clip is. Birthright citizenship is in 14th Amen…	1	Tue Oct 30 11:04:24 +0000 2018	6052	821112811736547328	Cynthia	magnetdoctor122	Mon Jan 16 21:52:04 +0000 2017	461	24554		Physician, small business owner, wife, mother, daughter.   Resister!  Never Trump.  I cuss a lot, don’t like it then don’t follow me.	
1057495509773008896	Wed Oct 31 04:52:31 +0000 2018	RT @ida_skibenes: Trump saying he’s signing an executive order that ends citizenship from birth has the same effect on his voters like the…	1	Tue Oct 30 17:22:40 +0000 2018	791	745598737091858432	HalfCaperFarm	halfcaperfarm	Wed Jun 22 12:46:06 +0000 2016	219	23960	Boston, Ontario		
1057495509638754305	Wed Oct 31 04:52:31 +0000 2018	@cenkuygur when trump talks about ending birthright citizenship, are we sure he isn’t talking about everyone’s citi… https://t.co/uwPdQPfLWL	0		0	4459516519	Angela Nordling	apnordling	Sat Dec 05 02:51:33 +0000 2015	320	46136	Portland, Oregon		
1057495509517168640	Wed Oct 31 04:52:31 +0000 2018	RT @sahluwal: Donald Trump is sending 5,000 American troops to the border in the name of white supremacy.	1	Wed Oct 31 02:49:16 +0000 2018	66	1011833567566065665	ShadyAssTimes	shadyasstimes	Wed Jun 27 04:48:16 +0000 2018	509	21964	Living Blue in NC	#Resist #Persist #NotMyPresident #NastyWoman #BlueDot #StrongerTogether #TakeAKnee #BlueWave	
1057495509127049216	Wed Oct 31 04:52:31 +0000 2018	RT @JudicialWatch: Judicial Watch is on the ground covering the caravan crisis from the Guatemalan-Honduran border this week &amp; observed tha…	1	Mon Oct 29 03:59:00 +0000 2018	942	30888838	wildcatman	kenwsmith99	Mon Apr 13 15:47:06 +0000 2009	303	20960			
1057495509005488128	Wed Oct 31 04:52:31 +0000 2018	RT @MichaelAvenatti: I was informed this afternoon by the FBI that I was targeted by Cesar Sayoc. I applaud the hard working men and women…	1	Tue Oct 30 23:41:45 +0000 2018	5558	951556429361512448	carla holton	HoltonCarla	Thu Jan 11 20:48:26 +0000 2018	433	7550	Newstead, Waikato District	Love family, friends and cars. Happily married for 12yrs with 2 girls Aged  13.5 & 4.5. Hubby is a tow truck driver. We hate trump # DumpTrump	
1057495508950888448	Wed Oct 31 04:52:31 +0000 2018	RT @SarahPalinUSA: Without Saying a Word Pittsburgh Rabbi Sends Piercing Message to Leftists Who Threatened His Life for Welcoming Trump ht…	1	Wed Oct 31 04:38:25 +0000 2018	98	903795424917577728	❌Albert #MAGA for #NRA #ME❌	AlbertBruno2017	Sat Sep 02 01:43:15 +0000 2017	3857	25501	Maine, USA	Backup Account for @Banditville2014 #Trump2020 #KAG #IStandWithIsrael 🇮🇱🇺🇸 US Navy Veteran (CVN 69) Disabled #TrumpTrainME #MAGAveteran 🌟🌟🌟 #ProtectLife	
1057495508657336320	Wed Oct 31 04:52:31 +0000 2018	@benandjerrys Trump has been potus for two years now and so far i have seen total inclusiveness. Everyone is treate… https://t.co/ohorQCBINl	0		0	17273528	~AmericanWife~	AmeriWify	Sun Nov 09 20:31:17 +0000 2008	1624	13632		#MAGA #JobsNotMobs #Q My favorite red pill https://t.co/7VrTDMPlbN Also check out https://t.co/soyD2eEafY	
1057495508602773506	Wed Oct 31 04:52:31 +0000 2018	RT @FriedasMom7: @RedPillBlackMan @realDonaldTrump And the threats are not coming from Trump supporters; they are coming from the violent,,…	1	Wed Oct 31 04:01:56 +0000 2018	4	2330881664	harley andrews 🇺🇸👠🏀🇺🇸	AndrewsHarley	Thu Feb 06 21:38:21 +0000 2014	11417	259586		🙏🇺🇸Don't just like important tweets, COMMENT & RETWEET them! #FedUP #MAGA🇺🇸TRUMP 2020👠👍🇺🇸 #Illini Basketball 🏀https://t.co/4HknNNXWxy	
1057495508346920960	Wed Oct 31 04:52:31 +0000 2018	RT @yupitsskarla: Trump is tryna do this taking citizenship thing but let me just tell you right now chief, im not going anywhere because i…	1	Tue Oct 30 15:19:37 +0000 2018	25	620476757	Edith Camacho	Shmedithh	Thu Jun 28 00:32:55 +0000 2012	174	18819		BS in Criminology & Criminal Justice.	
1057495508074274817	Wed Oct 31 04:52:31 +0000 2018	@24k_Blonde @Dr_Kaco @elam_christie @mickitiki @ConservaPeach @Brenderm @Lathenerd @marsone2 @luvnewinfo… https://t.co/f2k8hYWF8U	0		0	933769544	ARTYWORLD	ARTYWORLD	Thu Nov 08 06:01:17 +0000 2012	3486	8426	🇺🇸Constitutional Republic	💗God✝️🙏🏻Family 🇺🇸 #MAGA🇺🇸🇺🇸 #Trump2020 🚂🚂 #buildthewall #pro-life🦋 #1a, #2a	
1057495508061773825	Wed Oct 31 04:52:31 +0000 2018	RT @DisavowTrump20: BREAKING: Native American Democratic candidate Sharice Davids holds a stunning 12-point lead over Trump-endorsed GOP in…	1	Wed Oct 31 01:19:41 +0000 2018	631	958828155963244544	mea culpa	nowuvdunnit	Wed Jan 31 22:23:41 +0000 2018	131	4825	United States	Mixed bag, take what you like & leave the rest.                                                 Without music our world would B♭.	
1057495508040798208	Wed Oct 31 04:52:31 +0000 2018	RT @PattyMurray: President Trump and Republicans are trying to: ❌ take away protections for people with pre-existing conditions, and ❌ s…	1	Tue Oct 30 00:03:00 +0000 2018	148	954454874665771013	Nickolas  Clarek	ClarekNickolas	Fri Jan 19 20:45:49 +0000 2018	804	109837	Los Angeles, CA	Mechanical Engineer. Hip Hop Fun!!Half Norwegian 🇳🇴 & other half is little bit of  Denmark 🇩🇰, Ethiopia/Tigray 🇪🇹 and Eritrea 🇪🇷  living in LA. #liberal	
1057495507239686144	Wed Oct 31 04:52:30 +0000 2018	RT @Lawrence: A man said I'm going in to kill Jews because he believed they were supporting what Donald Trump told him is an invasion.…	1	Tue Oct 30 14:49:33 +0000 2018	1160	21795037	Protect USA 🇺🇸 🗽#GlovesOff	lee616	Tue Feb 24 20:43:31 +0000 2009	612	11821	Florida, USA		
1057495506971254785	Wed Oct 31 04:52:30 +0000 2018	RT @kylegriffin1: The State Department's envoy to combat anti-Semitism has been left vacant since Trump took office. https://t.co/iz347uO8Vb	1	Tue Oct 30 23:40:59 +0000 2018	1070	21343151	Celebrities Unveiled	chantalwithlove	Thu Feb 19 21:48:26 +0000 2009	868	20469	International 	Lorna W B spent my Earler years in europia did my studies there * Nursing * Fashion& Beauty Desig intl' Now Holestic wellness Spechelist * & media intusist	
1057495506966974464	Wed Oct 31 04:52:30 +0000 2018	@ChrisJZullo @realDonaldTrump @MikeDeWine @RichCordray You are advocating Government Dependency. The 1% have to hav… https://t.co/xjq6iCGqr0	0		0	1039972131260395520	BravoZuluDJT❌	DjtZulu	Wed Sep 12 20:20:52 +0000 2018	4819	8497	United States	U.S. Navy #SilentService #Boomers #FastAttack Conservative #TrumpPence2020 #MAGA #KAG #1A #2A #MolonLabe #RedWave 🚫DM	
1057495506744696832	Wed Oct 31 04:52:30 +0000 2018	RT @yohosiefgc: the FGC is very accepting to all nationalities, outcasts, weirdos, lgbt, minorities, etc. we take in all and everyone. unle…	1	Tue Oct 30 23:56:06 +0000 2018	107	1641291463	BOOruphen 🎃	boruphen	Fri Aug 02 20:32:10 +0000 2013	94	6103	bad time!	(They/Them) Hi I’m boruphen! I am: non binary, a Vatista player, an artist and more! I vent a lot and draw a little. Let’s be friends! :)	
1057495506694365184	Wed Oct 31 04:52:30 +0000 2018	RT @ChuckWendig: TRUMP: I've decided to eat babies.PEOPLE: He can't eat babies, that's super illegal.TRUMP, on TV, eating babies, n…	1	Tue Oct 30 13:03:36 +0000 2018	10626	3474148815	duinuogwuin	duinuogwuin	Fri Aug 28 22:58:40 +0000 2015	48	608		I am the keeper of the stars.	
1057495506618908672	Wed Oct 31 04:52:30 +0000 2018	RT @WajahatAli: The fact that Steve King, a white supremacist, who endorsed an anti-Semitic politician, promotes white supremacy conspiracy…	1	Wed Oct 31 03:35:14 +0000 2018	46	851678533374136321	Rodney"Reciprocity”Claeys   Vote November 6 🌊	RodneyClaeys	Tue Apr 11 06:09:20 +0000 2017	11519	259054		#FBR🌊	
1057495506593763328	Wed Oct 31 04:52:30 +0000 2018	RT @patti_davis: My new piece in the Washington Post:https://t.co/tAnJ5aunVg https://t.co/tAnJ5aunVg	1	Mon Oct 29 13:29:00 +0000 2018	1736	603007401	Arthur Lake	ArthurLake1	Fri Jun 08 17:27:51 +0000 2012	2716	30311	Massachusetts, USA		
1057495506576986112	Wed Oct 31 04:52:30 +0000 2018	RT @Evan_McMullin: As Trump becomes more politically and potentially legally vulnerable, he’ll act increasingly illiberally and illegally t…	1	Tue Oct 30 13:53:16 +0000 2018	3262	430459707	ffransis ap ffransis	BranGoch	Wed Dec 07 06:00:27 +0000 2011	1863	104868	Sonoran Desert, AZ	Red Raven.  I block abusive racists & bigots. Name-calling and abuse will be reported.  Jew. Leveller. Liberty and Justice FOR ALL.--No exceptions.	
1056981962437595137	Mon Oct 29 18:51:52 +0000 2018	RT @nytimes: Breaking News: President Trump plans to visit Pittsburgh on Tuesday to offer condolences to the Jewish community over the syna…	1	Mon Oct 29 18:47:11 +0000 2018	118	932706423808589824	Karen Stanley #resistance	KarenHBStanley	Mon Nov 20 20:25:15 +0000 2017	3342	50385	Fredericksburg, VA	stroke victimanimals. days of our lives. BBQ.Memphis Tennessee. citizen of Earth. 🎶🎸♿️🐈🐕🦄🌍🌎🎨	
1056981962190176256	Mon Oct 29 18:51:52 +0000 2018	RT @grannyclear: @washingtonpost Trump is the enemy of truth. He is the Liar-In-Chief.  Who benefits from this degradation of truth? Hostil…	1	Mon Oct 29 18:16:36 +0000 2018	3	821810561449164801	Leigh Oaks	OaksLeigh	Wed Jan 18 20:04:41 +0000 2017	7	818	Wooster Ohio, USA	Liberal.	
1056981962131410944	Mon Oct 29 18:51:52 +0000 2018	Trump’s Response to the Pittsburgh Synagogue Shooting and His Obsession with the Word “Frankly” https://t.co/R1BeRhtZTs	0		0	759300383810301953	Kate Burnside 🌊	kate_burnside	Sat Jul 30 08:11:33 +0000 2016	1829	6743	Bridgeport, WV	Back home in #WV after 14 years in ME & #India. Happy to be home.❤️ my country/state/Constitution🇺🇸 🕉✝️✡️☪️☦️☮️🏳️‍🌈#BlueWave2018 #MeToo Block Trump sheeple	
1056981962022363137	Mon Oct 29 18:51:52 +0000 2018	RT @DisavowTrump20: BREAKING: Democrat Laura Kelly is polling ahead of Trump puppet Kris Kobach for the Governor’s race in deep-red Kansas…	1	Mon Oct 29 01:21:27 +0000 2018	4891	116072298	Declan Sheehy	DeclanSh	Sun Feb 21 02:17:13 +0000 2010	1364	3222	Sarasota, FL	Associate Director Development, the Ringling, Smith College. #Resistance #BlueTsunami2018 #ImpeachTrump  https://t.co/j69FNvFjHs	
1056981961929965568	Mon Oct 29 18:51:52 +0000 2018	RT @TheUSASingers: The one good thing about @realDonaldTrump, is that he will NEVER measure up to @BarackObama in anything.Never.In any…	1	Mon Oct 29 17:34:51 +0000 2018	154	23368235	Jess Rubenstein	TheProspectpark	Sun Mar 08 23:08:35 +0000 2009	2337	50580	Everywhere Prospects play	Prospect Editor For the Blueshirt Bulletin Covering Prospects of the NY Rangers.The Views expressed here are always my own and nobody else's	
1056981961779044355	Mon Oct 29 18:51:52 +0000 2018	RT @debiowens: So conservatives,if words don’t cause these trump supporters to commit heinous acts,why did Charles Manson spend his life in…	1	Sat Oct 27 22:01:47 +0000 2018	5877	490941633	Momma One	Fozzie4me	Mon Feb 13 02:36:39 +0000 2012	149	16564			
1056981961598689281	Mon Oct 29 18:51:52 +0000 2018	RT @JuddLegum: BREAKING: A civil RICO suit has been brought against The Trump Organization, Donald Trump, Donald Trump Jr., Eric Trump and…	1	Mon Oct 29 15:52:32 +0000 2018	16471	31035261	Bad Woof	Bad_Woof	Tue Apr 14 02:36:27 +0000 2009	900	304593		#IspeakInHashtag #Resist #NoConCon — No. Lists. I sound repetitive cuz the same $hit keeps happening. #RIVV Register, ID, Verify, Vote. #GOTV Every. Election.	
1056981961422528516	Mon Oct 29 18:51:52 +0000 2018	RT @LTrotsky21: Trump-attribution is a catastrophic mistake. Trump, or someone like him, would have been vomited up by this sick system at…	1	Mon Oct 29 18:50:21 +0000 2018	2	414239235	Richard Estes	oshima9	Wed Nov 16 20:17:25 +0000 2011	502	43619	Sacramento, CA	Be as radical as reality.	
1056981961326190593	Mon Oct 29 18:51:52 +0000 2018	@MickeyKeenan @thehill @realDonaldTrump Serious question who is inciting the left to commit acts of terror and viol… https://t.co/ntcidOxgBY	0		0	1054530440080646144	Nationalist Action	NationalistAct	Tue Oct 23 00:30:23 +0000 2018	7	359	Greatest Country	America First	
1056981961309270016	Mon Oct 29 18:51:52 +0000 2018	RT @RealMAGASteve: Watch Obama in this video and tell me he isn’t finally losing it. President Trump has gotten in Obama’s Head so bad he’s…	1	Sun Oct 28 04:48:38 +0000 2018	5025	3886339994	Becky Bower	beckybower651	Wed Oct 14 01:03:11 +0000 2015	625	41537			
1056981961288216576	Mon Oct 29 18:51:52 +0000 2018	RT @RealMattCouch: Bon Jovi taking shots at Kim Kardashian because she's supporting Trump.. Along with Kanye.. Now he won't admit that of c…	1	Mon Oct 29 18:47:30 +0000 2018	237	825818600866881536	Cindy	djsroofing64	Sun Jan 29 21:31:12 +0000 2017	3520	3754	North Idaho USA	Wife to amazing God loving MAN who served #USMC. Mother of 2 girls, ICU RN for 20 yrs. #MAGA #TRUMP2020 #KAG #NRA  #BeBest	
1056981961271599104	Mon Oct 29 18:51:51 +0000 2018	RT @TheUSASingers: Donald Trump is a:chumploserlightweightmoronfraudhalfwitshamconmangriftercharlatanparasitegoonclodcretin…	1	Mon Oct 29 14:01:27 +0000 2018	811	841672166345199617	Rick O'Shea	Tanman_999	Tue Mar 14 15:27:36 +0000 2017	578	6390	Wisconsin, USA	ANTI-TRUMP. Sports nut, disc golfer, poker player, wise guy, smart ass, life coach. #TheResistance🌊	
1056981961233842176	Mon Oct 29 18:51:51 +0000 2018	RT @PittsburghPG: President Donald Trump will visit Pittsburgh on Tuesday, three days after a gunman killed 11 people in a Squirrel Hill sy…	1	Mon Oct 29 18:49:56 +0000 2018	5	19511752	Gabe Rosenberg	GabrielJR	Sun Jan 25 23:58:19 +0000 2009	3224	49833	Columbus, OH	Digital News Editor @WOSU. Before: @NPR @PittsburghPG @CJR. Journalist, music geek, pun aficionado, food blogger. Pittsburgh native (sorta).	
1056981961183555584	Mon Oct 29 18:51:51 +0000 2018	RT @cbudoffbrown: New @elianayjohnson @dlippman SCOOP: A new batch of private schedules obtained by POLITICO offers fresh insight into the…	1	Mon Oct 29 11:16:51 +0000 2018	566	3133633698	Don Burcham	burcham_don	Thu Apr 02 23:54:36 +0000 2015	75310	194178	Normal, IL	#Neocon 🌎 Tweeting Political, Geopolitical & Breaking news. #TheResistance #Resist #NeverTrump #Followforfollow #Followback #Teamfollowback #MGWV #Follow #F4F	
